Unnamed: 0,prename,week_end,sex,age,rV
427,British Columbia,2021-12-26,All sexes,18–29,0.0002034189091298
428,British Columbia,2021-12-26,All sexes,30–39,0.0002351153169185
429,British Columbia,2021-12-26,All sexes,40–49,0.0001583496676495
430,British Columbia,2021-12-26,All sexes,50–59,9.980936411452856e-05
431,British Columbia,2021-12-26,All sexes,60–69,0.0001968677460112
432,British Columbia,2021-12-26,All sexes,70–79,0.0002052081292492
433,British Columbia,2021-12-26,All sexes,80+,0.0003954016599485
424,British Columbia,2021-12-27,All sexes,00–04,0.0
425,British Columbia,2021-12-27,All sexes,05–11,0.0064609737131488
426,British Columbia,2021-12-27,All sexes,12–17,3.254323464437143e-05
427,British Columbia,2021-12-27,All sexes,18–29,0.0002034189091298
428,British Columbia,2021-12-27,All sexes,30–39,0.0002351153169185
429,British Columbia,2021-12-27,All sexes,40–49,0.0001583496676495
430,British Columbia,2021-12-27,All sexes,50–59,9.980936411452856e-05
431,British Columbia,2021-12-27,All sexes,60–69,0.0001968677460112
432,British Columbia,2021-12-27,All sexes,70–79,0.0002052081292492
433,British Columbia,2021-12-27,All sexes,80+,0.0003954016599485
424,British Columbia,2021-12-28,All sexes,00–04,0.0
425,British Columbia,2021-12-28,All sexes,05–11,0.0064609737131488
426,British Columbia,2021-12-28,All sexes,12–17,3.254323464437143e-05
427,British Columbia,2021-12-28,All sexes,18–29,0.0002034189091298
428,British Columbia,2021-12-28,All sexes,30–39,0.0002351153169185
429,British Columbia,2021-12-28,All sexes,40–49,0.0001583496676495
430,British Columbia,2021-12-28,All sexes,50–59,9.980936411452856e-05
431,British Columbia,2021-12-28,All sexes,60–69,0.0001968677460112
432,British Columbia,2021-12-28,All sexes,70–79,0.0002052081292492
433,British Columbia,2021-12-28,All sexes,80+,0.0003954016599485
424,British Columbia,2021-12-29,All sexes,00–04,0.0
425,British Columbia,2021-12-29,All sexes,05–11,0.0064609737131488
426,British Columbia,2021-12-29,All sexes,12–17,3.254323464437143e-05
427,British Columbia,2021-12-29,All sexes,18–29,0.0002034189091298
428,British Columbia,2021-12-29,All sexes,30–39,0.0002351153169185
429,British Columbia,2021-12-29,All sexes,40–49,0.0001583496676495
430,British Columbia,2021-12-29,All sexes,50–59,9.980936411452856e-05
431,British Columbia,2021-12-29,All sexes,60–69,0.0001968677460112
432,British Columbia,2021-12-29,All sexes,70–79,0.0002052081292492
433,British Columbia,2021-12-29,All sexes,80+,0.0003954016599485
424,British Columbia,2021-12-30,All sexes,00–04,0.0
425,British Columbia,2021-12-30,All sexes,05–11,0.0064609737131488
426,British Columbia,2021-12-30,All sexes,12–17,3.254323464437143e-05
427,British Columbia,2021-12-30,All sexes,18–29,0.0002034189091298
428,British Columbia,2021-12-30,All sexes,30–39,0.0002351153169185
429,British Columbia,2021-12-30,All sexes,40–49,0.0001583496676495
430,British Columbia,2021-12-30,All sexes,50–59,9.980936411452856e-05
431,British Columbia,2021-12-30,All sexes,60–69,0.0001968677460112
432,British Columbia,2021-12-30,All sexes,70–79,0.0002052081292492
433,British Columbia,2021-12-30,All sexes,80+,0.0003954016599485
424,British Columbia,2021-12-31,All sexes,00–04,0.0
425,British Columbia,2021-12-31,All sexes,05–11,0.0064609737131488
426,British Columbia,2021-12-31,All sexes,12–17,3.254323464437143e-05
427,British Columbia,2021-12-31,All sexes,18–29,0.0002034189091298
428,British Columbia,2021-12-31,All sexes,30–39,0.0002351153169185
429,British Columbia,2021-12-31,All sexes,40–49,0.0001583496676495
430,British Columbia,2021-12-31,All sexes,50–59,9.980936411452856e-05
431,British Columbia,2021-12-31,All sexes,60–69,0.0001968677460112
432,British Columbia,2021-12-31,All sexes,70–79,0.0002052081292492
433,British Columbia,2021-12-31,All sexes,80+,0.0003954016599485
424,British Columbia,2022-01-01,All sexes,00–04,0.0
425,British Columbia,2022-01-01,All sexes,05–11,0.0064609737131488
426,British Columbia,2022-01-01,All sexes,12–17,3.254323464437143e-05
427,British Columbia,2022-01-01,All sexes,18–29,0.0002034189091298
428,British Columbia,2022-01-01,All sexes,30–39,0.0002351153169185
429,British Columbia,2022-01-01,All sexes,40–49,0.0001583496676495
430,British Columbia,2022-01-01,All sexes,50–59,9.980936411452856e-05
431,British Columbia,2022-01-01,All sexes,60–69,0.0001968677460112
432,British Columbia,2022-01-01,All sexes,70–79,0.0002052081292492
433,British Columbia,2022-01-01,All sexes,80+,0.0003954016599485
434,British Columbia,2022-01-02,All sexes,00–04,0.0
435,British Columbia,2022-01-02,All sexes,05–11,0.0101753889334264
436,British Columbia,2022-01-02,All sexes,12–17,8.833163689188571e-05
437,British Columbia,2022-01-02,All sexes,18–29,0.000310994304867
438,British Columbia,2022-01-02,All sexes,30–39,0.0002913425789756
439,British Columbia,2022-01-02,All sexes,40–49,0.0002165410072639
440,British Columbia,2022-01-02,All sexes,50–59,0.0001409552652393
441,British Columbia,2022-01-02,All sexes,60–69,0.0001760895937136
442,British Columbia,2022-01-02,All sexes,70–79,0.0002237830030175
443,British Columbia,2022-01-02,All sexes,80+,0.0003517665022292
434,British Columbia,2022-01-03,All sexes,00–04,0.0
435,British Columbia,2022-01-03,All sexes,05–11,0.0101753889334264
436,British Columbia,2022-01-03,All sexes,12–17,8.833163689188571e-05
437,British Columbia,2022-01-03,All sexes,18–29,0.000310994304867
438,British Columbia,2022-01-03,All sexes,30–39,0.0002913425789756
439,British Columbia,2022-01-03,All sexes,40–49,0.0002165410072639
440,British Columbia,2022-01-03,All sexes,50–59,0.0001409552652393
441,British Columbia,2022-01-03,All sexes,60–69,0.0001760895937136
442,British Columbia,2022-01-03,All sexes,70–79,0.0002237830030175
443,British Columbia,2022-01-03,All sexes,80+,0.0003517665022292
434,British Columbia,2022-01-04,All sexes,00–04,0.0
435,British Columbia,2022-01-04,All sexes,05–11,0.0101753889334264
436,British Columbia,2022-01-04,All sexes,12–17,8.833163689188571e-05
437,British Columbia,2022-01-04,All sexes,18–29,0.000310994304867
438,British Columbia,2022-01-04,All sexes,30–39,0.0002913425789756
439,British Columbia,2022-01-04,All sexes,40–49,0.0002165410072639
440,British Columbia,2022-01-04,All sexes,50–59,0.0001409552652393
441,British Columbia,2022-01-04,All sexes,60–69,0.0001760895937136
442,British Columbia,2022-01-04,All sexes,70–79,0.0002237830030175
443,British Columbia,2022-01-04,All sexes,80+,0.0003517665022292
434,British Columbia,2022-01-05,All sexes,00–04,0.0
435,British Columbia,2022-01-05,All sexes,05–11,0.0101753889334264
436,British Columbia,2022-01-05,All sexes,12–17,8.833163689188571e-05
437,British Columbia,2022-01-05,All sexes,18–29,0.000310994304867
438,British Columbia,2022-01-05,All sexes,30–39,0.0002913425789756
439,British Columbia,2022-01-05,All sexes,40–49,0.0002165410072639
440,British Columbia,2022-01-05,All sexes,50–59,0.0001409552652393
441,British Columbia,2022-01-05,All sexes,60–69,0.0001760895937136
442,British Columbia,2022-01-05,All sexes,70–79,0.0002237830030175
443,British Columbia,2022-01-05,All sexes,80+,0.0003517665022292
434,British Columbia,2022-01-06,All sexes,00–04,0.0
435,British Columbia,2022-01-06,All sexes,05–11,0.0101753889334264
436,British Columbia,2022-01-06,All sexes,12–17,8.833163689188571e-05
437,British Columbia,2022-01-06,All sexes,18–29,0.000310994304867
438,British Columbia,2022-01-06,All sexes,30–39,0.0002913425789756
439,British Columbia,2022-01-06,All sexes,40–49,0.0002165410072639
440,British Columbia,2022-01-06,All sexes,50–59,0.0001409552652393
441,British Columbia,2022-01-06,All sexes,60–69,0.0001760895937136
442,British Columbia,2022-01-06,All sexes,70–79,0.0002237830030175
443,British Columbia,2022-01-06,All sexes,80+,0.0003517665022292
434,British Columbia,2022-01-07,All sexes,00–04,0.0
435,British Columbia,2022-01-07,All sexes,05–11,0.0101753889334264
436,British Columbia,2022-01-07,All sexes,12–17,8.833163689188571e-05
437,British Columbia,2022-01-07,All sexes,18–29,0.000310994304867
438,British Columbia,2022-01-07,All sexes,30–39,0.0002913425789756
439,British Columbia,2022-01-07,All sexes,40–49,0.0002165410072639
440,British Columbia,2022-01-07,All sexes,50–59,0.0001409552652393
441,British Columbia,2022-01-07,All sexes,60–69,0.0001760895937136
442,British Columbia,2022-01-07,All sexes,70–79,0.0002237830030175
443,British Columbia,2022-01-07,All sexes,80+,0.0003517665022292
434,British Columbia,2022-01-08,All sexes,00–04,0.0
435,British Columbia,2022-01-08,All sexes,05–11,0.0101753889334264
436,British Columbia,2022-01-08,All sexes,12–17,8.833163689188571e-05
437,British Columbia,2022-01-08,All sexes,18–29,0.000310994304867
438,British Columbia,2022-01-08,All sexes,30–39,0.0002913425789756
439,British Columbia,2022-01-08,All sexes,40–49,0.0002165410072639
440,British Columbia,2022-01-08,All sexes,50–59,0.0001409552652393
441,British Columbia,2022-01-08,All sexes,60–69,0.0001760895937136
442,British Columbia,2022-01-08,All sexes,70–79,0.0002237830030175
443,British Columbia,2022-01-08,All sexes,80+,0.0003517665022292
444,British Columbia,2022-01-09,All sexes,00–04,0.0
445,British Columbia,2022-01-09,All sexes,05–11,0.0075399993008968
446,British Columbia,2022-01-09,All sexes,12–17,0.0001627161732218
447,British Columbia,2022-01-09,All sexes,18–29,0.0005128224502891
448,British Columbia,2022-01-09,All sexes,30–39,0.0004362715943769
449,British Columbia,2022-01-09,All sexes,40–49,0.0003242706991894
450,British Columbia,2022-01-09,All sexes,50–59,0.0001790457776666
451,British Columbia,2022-01-09,All sexes,60–69,0.0002526959127905
452,British Columbia,2022-01-09,All sexes,70–79,0.0002588688756909
453,British Columbia,2022-01-09,All sexes,80+,0.0004793154247932
444,British Columbia,2022-01-10,All sexes,00–04,0.0
445,British Columbia,2022-01-10,All sexes,05–11,0.0075399993008968
446,British Columbia,2022-01-10,All sexes,12–17,0.0001627161732218
447,British Columbia,2022-01-10,All sexes,18–29,0.0005128224502891
448,British Columbia,2022-01-10,All sexes,30–39,0.0004362715943769
449,British Columbia,2022-01-10,All sexes,40–49,0.0003242706991894
450,British Columbia,2022-01-10,All sexes,50–59,0.0001790457776666
451,British Columbia,2022-01-10,All sexes,60–69,0.0002526959127905
452,British Columbia,2022-01-10,All sexes,70–79,0.0002588688756909
453,British Columbia,2022-01-10,All sexes,80+,0.0004793154247932
444,British Columbia,2022-01-11,All sexes,00–04,0.0
445,British Columbia,2022-01-11,All sexes,05–11,0.0075399993008968
446,British Columbia,2022-01-11,All sexes,12–17,0.0001627161732218
447,British Columbia,2022-01-11,All sexes,18–29,0.0005128224502891
448,British Columbia,2022-01-11,All sexes,30–39,0.0004362715943769
449,British Columbia,2022-01-11,All sexes,40–49,0.0003242706991894
450,British Columbia,2022-01-11,All sexes,50–59,0.0001790457776666
451,British Columbia,2022-01-11,All sexes,60–69,0.0002526959127905
452,British Columbia,2022-01-11,All sexes,70–79,0.0002588688756909
453,British Columbia,2022-01-11,All sexes,80+,0.0004793154247932
444,British Columbia,2022-01-12,All sexes,00–04,0.0
445,British Columbia,2022-01-12,All sexes,05–11,0.0075399993008968
446,British Columbia,2022-01-12,All sexes,12–17,0.0001627161732218
447,British Columbia,2022-01-12,All sexes,18–29,0.0005128224502891
448,British Columbia,2022-01-12,All sexes,30–39,0.0004362715943769
449,British Columbia,2022-01-12,All sexes,40–49,0.0003242706991894
450,British Columbia,2022-01-12,All sexes,50–59,0.0001790457776666
451,British Columbia,2022-01-12,All sexes,60–69,0.0002526959127905
452,British Columbia,2022-01-12,All sexes,70–79,0.0002588688756909
453,British Columbia,2022-01-12,All sexes,80+,0.0004793154247932
444,British Columbia,2022-01-13,All sexes,00–04,0.0
445,British Columbia,2022-01-13,All sexes,05–11,0.0075399993008968
446,British Columbia,2022-01-13,All sexes,12–17,0.0001627161732218
447,British Columbia,2022-01-13,All sexes,18–29,0.0005128224502891
448,British Columbia,2022-01-13,All sexes,30–39,0.0004362715943769
449,British Columbia,2022-01-13,All sexes,40–49,0.0003242706991894
450,British Columbia,2022-01-13,All sexes,50–59,0.0001790457776666
451,British Columbia,2022-01-13,All sexes,60–69,0.0002526959127905
452,British Columbia,2022-01-13,All sexes,70–79,0.0002588688756909
453,British Columbia,2022-01-13,All sexes,80+,0.0004793154247932
444,British Columbia,2022-01-14,All sexes,00–04,0.0
445,British Columbia,2022-01-14,All sexes,05–11,0.0075399993008968
446,British Columbia,2022-01-14,All sexes,12–17,0.0001627161732218
447,British Columbia,2022-01-14,All sexes,18–29,0.0005128224502891
448,British Columbia,2022-01-14,All sexes,30–39,0.0004362715943769
449,British Columbia,2022-01-14,All sexes,40–49,0.0003242706991894
450,British Columbia,2022-01-14,All sexes,50–59,0.0001790457776666
451,British Columbia,2022-01-14,All sexes,60–69,0.0002526959127905
452,British Columbia,2022-01-14,All sexes,70–79,0.0002588688756909
453,British Columbia,2022-01-14,All sexes,80+,0.0004793154247932
444,British Columbia,2022-01-15,All sexes,00–04,0.0
445,British Columbia,2022-01-15,All sexes,05–11,0.0075399993008968
446,British Columbia,2022-01-15,All sexes,12–17,0.0001627161732218
447,British Columbia,2022-01-15,All sexes,18–29,0.0005128224502891
448,British Columbia,2022-01-15,All sexes,30–39,0.0004362715943769
449,British Columbia,2022-01-15,All sexes,40–49,0.0003242706991894
450,British Columbia,2022-01-15,All sexes,50–59,0.0001790457776666
451,British Columbia,2022-01-15,All sexes,60–69,0.0002526959127905
452,British Columbia,2022-01-15,All sexes,70–79,0.0002588688756909
453,British Columbia,2022-01-15,All sexes,80+,0.0004793154247932
454,British Columbia,2022-01-16,All sexes,00–04,0.0
455,British Columbia,2022-01-16,All sexes,05–11,0.0055080159051695
456,British Columbia,2022-01-16,All sexes,12–17,0.0001506833805802
457,British Columbia,2022-01-16,All sexes,18–29,0.0004287108192413
458,British Columbia,2022-01-16,All sexes,30–39,0.0003446007446864
459,British Columbia,2022-01-16,All sexes,40–49,0.0002825200354512
460,British Columbia,2022-01-16,All sexes,50–59,0.0001733423854315
461,British Columbia,2022-01-16,All sexes,60–69,0.0002048431984082
462,British Columbia,2022-01-16,All sexes,70–79,0.0002231933244852
463,British Columbia,2022-01-16,All sexes,80+,0.0004504490896866
454,British Columbia,2022-01-17,All sexes,00–04,0.0
455,British Columbia,2022-01-17,All sexes,05–11,0.0055080159051695
456,British Columbia,2022-01-17,All sexes,12–17,0.0001506833805802
457,British Columbia,2022-01-17,All sexes,18–29,0.0004287108192413
458,British Columbia,2022-01-17,All sexes,30–39,0.0003446007446864
459,British Columbia,2022-01-17,All sexes,40–49,0.0002825200354512
460,British Columbia,2022-01-17,All sexes,50–59,0.0001733423854315
461,British Columbia,2022-01-17,All sexes,60–69,0.0002048431984082
462,British Columbia,2022-01-17,All sexes,70–79,0.0002231933244852
463,British Columbia,2022-01-17,All sexes,80+,0.0004504490896866
454,British Columbia,2022-01-18,All sexes,00–04,0.0
455,British Columbia,2022-01-18,All sexes,05–11,0.0055080159051695
456,British Columbia,2022-01-18,All sexes,12–17,0.0001506833805802
457,British Columbia,2022-01-18,All sexes,18–29,0.0004287108192413
458,British Columbia,2022-01-18,All sexes,30–39,0.0003446007446864
459,British Columbia,2022-01-18,All sexes,40–49,0.0002825200354512
460,British Columbia,2022-01-18,All sexes,50–59,0.0001733423854315
461,British Columbia,2022-01-18,All sexes,60–69,0.0002048431984082
462,British Columbia,2022-01-18,All sexes,70–79,0.0002231933244852
463,British Columbia,2022-01-18,All sexes,80+,0.0004504490896866
454,British Columbia,2022-01-19,All sexes,00–04,0.0
455,British Columbia,2022-01-19,All sexes,05–11,0.0055080159051695
456,British Columbia,2022-01-19,All sexes,12–17,0.0001506833805802
