date,age,total_number,rV
2021-09-02,12-19,9139.0,0.0118663346153147
2021-09-02,20-29,4288.0,0.004310084874898982
2021-09-02,30-39,4102.0,0.003573239208416886
2021-09-02,40-49,4015.0,0.00266618677518235
2021-09-02,50-59,2601.0,0.0016178139918207404
2021-09-02,60-69,919.0,0.0007686472227077961
2021-09-02,70-79,471.0,0.00047660487331012706
2021-09-02,80-89,176.0,0.00028666315938634537
2021-09-02,90+,39.0,0.0004054812750826558
2021-09-03,12-19,7690.0,0.009984912265211735
2021-09-03,20-29,3709.0,0.0037281027987407477
2021-09-03,30-39,3872.0,0.003372886936857675
2021-09-03,40-49,3559.0,0.0023633770193957617
2021-09-03,50-59,2416.0,0.001502744561414421
2021-09-03,60-69,801.0,0.0006699525847540204
2021-09-03,70-79,424.0,0.0004290455759734477
2021-09-03,80-89,181.0,0.00029480699914163927
2021-09-03,90+,37.0,0.0003846873635399555
2021-09-04,12-19,6977.0,0.009059133013573768
2021-09-04,20-29,3258.0,0.0032747799725794976
2021-09-04,30-39,3674.0,0.00320040976395018
2021-09-04,40-49,3303.0,0.0021933785600067998
2021-09-04,50-59,2194.0,0.0013646612449268376
2021-09-04,60-69,664.0,0.0005553664372992129
2021-09-04,70-79,284.0,0.0002873795839067433
2021-09-04,80-89,113.0,0.00018405077846964218
2021-09-04,90+,15.0,0.00015595433657025222
2021-09-05,12-19,4673.0,0.0060675546183789906
2021-09-05,20-29,2017.0,0.002027388337843108
2021-09-05,30-39,2056.0,0.0017909750883727737
2021-09-05,40-49,1881.0,0.001249090242619676
2021-09-05,50-59,1203.0,0.0007482622961016343
2021-09-05,60-69,338.0,0.00028270159007098486
2021-09-05,70-79,161.0,0.00016291589087671012
2021-09-05,80-89,68.0,0.00011075622067199708
2021-09-05,90+,8.0,8.31756461708012e-05
2021-09-06,12-19,7053.0,0.009157813550915262
2021-09-06,20-29,2355.0,0.002367129169866395
2021-09-06,30-39,2251.0,0.0019608389707816702
2021-09-06,40-49,2154.0,0.0014303776622024364
2021-09-06,50-59,1413.0,0.0008788816495358348
2021-09-06,60-69,707.0,0.0005913314324857583
2021-09-06,70-79,370.0,0.0003744029790334332
2021-09-06,80-89,152.0,0.00024757272856093467
2021-09-06,90+,33.0,0.0003430995404545549
2021-09-07,12-19,6051.0,0.007856788571755034
2021-09-07,20-29,2421.0,0.0024334690956460906
2021-09-07,30-39,2332.0,0.0020313978142438268
2021-09-07,40-49,2143.0,0.001423073040900567
2021-09-07,50-59,1509.0,0.0009385933539628979
2021-09-07,60-69,639.0,0.0005344565563768028
2021-09-07,70-79,314.0,0.00031773658220675145
2021-09-07,80-89,124.0,0.0002019672259312888
2021-09-07,90+,26.0,0.0002703208500551039
2021-09-08,12-19,4875.0,0.006329837099207699
2021-09-08,20-29,2087.0,0.002097748865185209
2021-09-08,30-39,2151.0,0.0018737292874950566
2021-09-08,40-49,1946.0,0.001292253913948905
2021-09-08,50-59,1295.0,0.0008054860128442364
2021-09-08,60-69,640.0,0.0005352929516136991
2021-09-08,70-79,324.0,0.00032785558164008744
2021-09-08,80-89,152.0,0.00024757272856093467
2021-09-08,90+,27.0,0.000280717805826454
2021-09-09,12-19,4376.0,0.005681921465873414
2021-09-09,20-29,1871.0,0.0018806363808152977
2021-09-09,30-39,1870.0,0.0016289510774596726
2021-09-09,40-49,1692.0,0.0011235835675239194
2021-09-09,50-59,1133.0,0.0007047225116235675
2021-09-09,60-69,518.0,0.0004332527327123377
2021-09-09,70-79,275.0,0.00027827248441674086
2021-09-09,80-89,123.0,0.00020033845798023
2021-09-09,90+,42.0,0.0004366721423967062
2021-09-10,12-19,3789.0,0.004919744157722661
2021-09-10,20-29,1759.0,0.001768059537067936
2021-09-10,30-39,1939.0,0.0016890567589274358
2021-09-10,40-49,1699.0,0.001128231962897836
2021-09-10,50-59,1267.0,0.0007880700990530097
2021-09-10,60-69,528.0,0.0004416166850813018
2021-09-10,70-79,292.0,0.0002954747834534121
2021-09-10,80-89,111.0,0.00018079324256752463
2021-09-10,90+,25.0,0.0002599238942837537
2021-09-11,12-19,3703.0,0.004808079339152022
2021-09-11,20-29,2137.0,0.002148006384715281
2021-09-11,30-39,2645.0,0.0023040511229309273
2021-09-11,40-49,2414.0,0.0016030323475193506
2021-09-11,50-59,1527.0,0.0009497892985429722
2021-09-11,60-69,514.0,0.0004299071517647521
2021-09-11,70-79,215.0,0.00021755848781672467
2021-09-11,80-89,105.0,0.000171020634861172
2021-09-11,90+,10.0,0.0001039695577135015
2021-09-12,12-19,2022.0,0.0026254216645329163
2021-09-12,20-29,1586.0,0.0015941685194938867
2021-09-12,30-39,2142.0,0.0018658894159992614
2021-09-12,40-49,1696.0,0.0011262397934518717
2021-09-12,50-59,1025.0,0.0006375468441431214
2021-09-12,60-69,306.0,0.0002559369424902999
2021-09-12,70-79,122.0,0.0001234517930866996
2021-09-12,80-89,51.0,8.30671655039978e-05
2021-09-12,90+,7.0,7.277869039945104e-05
2021-09-13,12-19,1017.0,0.0013205014010039444
2021-09-13,20-29,1234.0,0.0012403555820021794
2021-09-13,30-39,1533.0,0.0013353914447837851
2021-09-13,40-49,1137.0,0.0007550322200205061
2021-09-13,50-59,653.0,0.00040616398948825204
2021-09-13,60-69,439.0,0.00036717750899752175
2021-09-13,70-79,243.0,0.0002458916862300656
2021-09-13,80-89,90.0,0.00014658911559529026
2021-09-13,90+,11.0,0.00011436651348485164
2021-09-14,12-19,1295.0,0.0016814644191741478
2021-09-14,20-29,1436.0,0.0014433959609036705
2021-09-14,30-39,1813.0,0.0015792985579863028
2021-09-14,40-49,1282.0,0.0008513204099087851
2021-09-14,50-59,796.0,0.0004951095492077315
2021-09-14,60-69,464.0,0.0003880873899199319
2021-09-14,70-79,246.0,0.00024892738606006637
2021-09-14,80-89,120.0,0.00019545215412705366
2021-09-14,90+,29.0,0.0003015117173691543
2021-09-15,12-19,1346.0,0.0017476842534427822
2021-09-15,20-29,1524.0,0.0015318491952765973
2021-09-15,30-39,1908.0,0.0016620527571085857
2021-09-15,40-49,1451.0,0.0009635459553647795
2021-09-15,50-59,946.0,0.0005884090873750175
2021-09-15,60-69,508.0,0.0004248887803433737
2021-09-15,70-79,295.0,0.00029851048328341295
2021-09-15,80-89,141.0,0.00022965628109928806
2021-09-15,90+,36.0,0.00037429040776860534
2021-09-16,12-19,1186.0,0.0015399357537764782
2021-09-16,20-29,1455.0,0.0014624938183250978
2021-09-16,30-39,1807.0,0.0015740719769891062
2021-09-16,40-49,1537.0,0.0010206548128157589
2021-09-16,50-59,1043.0,0.0006487427887231958
2021-09-16,60-69,455.0,0.00038055983278786426
2021-09-16,70-79,268.0,0.00027118918481340565
2021-09-16,80-89,110.0,0.00017916447461646586
2021-09-16,90+,33.0,0.0003430995404545549
2021-09-17,12-19,1575.0,0.00204502429359018
2021-09-17,20-29,1515.0,0.0015228028417611844
2021-09-17,30-39,2161.0,0.0018824402558237179
2021-09-17,40-49,1982.0,0.0013161599473004775
2021-09-17,50-59,1457.0,0.0009062495140649054
2021-09-17,60-69,573.0,0.00047925447074164003
2021-09-17,70-79,240.0,0.00024285598640006478
2021-09-17,80-89,93.0,0.0001514754194484666
2021-09-17,90+,30.0,0.00031190867314050445
2021-09-18,12-19,2354.0,0.0030564998013404973
2021-09-18,20-29,1820.0,0.001829373710894624
2021-09-18,30-39,2743.0,0.0023894186125518087
2021-09-18,40-49,2738.0,0.0018181866476835054
2021-09-18,50-59,1995.0,0.0012408838576249046
2021-09-18,60-69,740.0,0.0006189324753033395
2021-09-18,70-79,252.0,0.000254998785720068
2021-09-18,80-89,132.0,0.00021499736953975904
2021-09-18,90+,14.0,0.00014555738079890208
2021-09-19,12-19,1649.0,0.0021411079746858452
2021-09-19,20-29,1655.0,0.0016635238964453863
2021-09-19,30-39,2238.0,0.0019495147119544104
2021-09-19,40-49,2368.0,0.0015724857493478967
2021-09-19,50-59,1681.0,0.0010455768243947193
2021-09-19,60-69,429.0,0.0003588135566285577
2021-09-19,70-79,158.0,0.0001598801910467093
2021-09-19,80-89,56.0,9.121100525929172e-05
2021-09-19,90+,7.0,7.277869039945104e-05
2021-09-20,12-19,1020.0,0.001324396685372688
2021-09-20,20-29,2105.0,0.002115841572216035
2021-09-20,30-39,2393.0,0.002084534721048661
2021-09-20,40-49,2435.0,0.0016169775336411015
2021-09-20,50-59,1906.0,0.0011855261316456485
2021-09-20,60-69,791.0,0.0006615886323850563
2021-09-20,70-79,270.0,0.00027321298470007284
2021-09-20,80-89,137.0,0.00022314120929505294
2021-09-20,90+,18.0,0.00018714520388430267
2021-09-21,12-19,1103.0,0.001432166219574583
2021-09-21,20-29,2401.0,0.0024133660878340618
2021-09-21,30-39,2823.0,0.0024591063591810993
2021-09-21,40-49,2745.0,0.0018228350430574223
2021-09-21,50-59,2192.0,0.0013634172510846071
2021-09-21,60-69,740.0,0.0006189324753033396
2021-09-21,70-79,265.0,0.0002681534849834048
2021-09-21,80-89,134.0,0.0002182549054418766
2021-09-21,90+,28.0,0.00029111476159780417
2021-09-22,12-19,1214.0,0.0015762917412180816
2021-09-22,20-29,2617.0,0.0026304785722039733
2021-09-22,30-39,2853.0,0.0024852392641670834
2021-09-22,40-49,2987.0,0.00198353671169855
2021-09-22,50-59,2343.0,0.0014573387861730083
2021-09-22,60-69,751.0,0.0006281328229092001
2021-09-22,70-79,283.0,0.0002863676839634097
2021-09-22,80-89,124.0,0.0002019672259312888
2021-09-22,90+,45.0,0.0004678630097107567
2021-09-23,12-19,1222.0,0.0015866791662013965
2021-09-23,20-29,2359.0,0.0023711497714288014
2021-09-23,30-39,2876.0,0.0025052744913230045
2021-09-23,40-49,2962.0,0.001966935299648847
2021-09-23,50-59,2329.0,0.001448630829277395
2021-09-23,60-69,691.0,0.0005779491086954159
2021-09-23,70-79,271.0,0.0002742248846434065
2021-09-23,80-89,143.0,0.0002329138170014056
2021-09-23,90+,42.0,0.0004366721423967062
2021-09-24,12-19,1321.0,0.001715223550369922
2021-09-24,20-29,2268.0,0.00227968108588407
2021-09-24,30-39,2909.0,0.002534020686807587
2021-09-24,40-49,2913.0,0.0019343965320314286
2021-09-24,50-59,2316.0,0.001440544869302897
2021-09-24,60-69,748.0,0.0006256236371985109
2021-09-24,70-79,235.0,0.00023779648668339673
2021-09-24,80-89,143.0,0.00023291381700140564
2021-09-24,90+,37.0,0.0003846873635399555
2021-09-25,12-19,1564.0,0.0020307415842381214
2021-09-25,20-29,2195.0,0.002206305107370165
2021-09-25,30-39,2910.0,0.002534891783640453
2021-09-25,40-49,2990.0,0.0019855288811445144
2021-09-25,50-59,2447.0,0.0015220264659689935
2021-09-25,60-69,692.0,0.0005787855039323122
2021-09-25,70-79,206.0,0.00020845138832672225
2021-09-25,80-89,105.0,0.000171020634861172
2021-09-25,90+,18.0,0.00018714520388430267
2021-09-26,12-19,1009.0,0.0013101139760206295
2021-09-26,20-29,1610.0,0.0016182921288683213
2021-09-26,30-39,2097.0,0.0018266900585202854
2021-09-26,40-49,2169.0,0.0014403385094322583
2021-09-26,50-59,1632.0,0.0010150989752600724
2021-09-26,60-69,407.0,0.0003404128614168368
2021-09-26,70-79,108.0,0.00010928519388002915
2021-09-26,80-89,60.0,9.772607706352683e-05
2021-09-26,90+,11.0,0.00011436651348485164
2021-09-27,12-19,1371.0,0.0017801449565156423
2021-09-27,20-29,2598.0,0.002611380714782546
2021-09-27,30-39,2818.0,0.0024547508750167686
2021-09-27,40-49,2777.0,0.0018440848504810425
2021-09-27,50-59,2130.0,0.0013248534419754623
2021-09-27,60-69,693.0,0.0005796218991692086
2021-09-27,70-79,286.0,0.0002894033837934105
2021-09-27,80-89,136.0,0.00022151244134399416
2021-09-27,90+,28.0,0.00029111476159780417
2021-09-28,12-19,1369.0,0.0017775481002698132
2021-09-28,20-29,2669.0,0.002682746392515248
2021-09-28,30-39,2872.0,0.0025017901039915396
2021-09-28,40-49,2670.0,0.0017730308069083124
2021-09-28,50-59,2178.0,0.0013547092941889936
2021-09-28,60-69,633.0,0.0005294381849554243
2021-09-28,70-79,264.0,0.0002671415850400713
2021-09-28,80-89,121.0,0.00019708092207811246
2021-09-28,90+,35.0,0.00036389345199725517
2021-09-29,12-19,1146.0,0.0014879986288599022
2021-09-29,20-29,2183.0,0.0021942433026829475
2021-09-29,30-39,2472.0,0.002153351370845086
2021-09-29,40-49,2354.0,0.0015631889586000627
2021-09-29,50-59,1850.0,0.0011506943040631948
2021-09-29,60-69,630.0,0.0005269289992447351
2021-09-29,70-79,254.0,0.0002570225856067352
2021-09-29,80-89,113.0,0.0001840507784696422
2021-09-29,90+,43.0,0.0004470690981680564
2021-09-30,12-19,1161.0,0.0015074750507036183
2021-09-30,20-29,2220.0,0.0022314338671352006
2021-09-30,30-39,2508.0,0.0021847108568282666
2021-09-30,40-49,2551.0,0.0016940080855517247
2021-09-30,50-59,1825.0,0.0011351443810353138
2021-09-30,60-69,589.0,0.0004926367945319825
2021-09-30,70-79,211.0,0.00021351088804339027
2021-09-30,80-89,112.0,0.00018242201051858344
2021-09-30,90+,27.0,0.000280717805826454
2021-10-01,12-19,1089.0,0.0014139882258537816
2021-10-01,20-29,1886.0,0.001895713636674319
2021-10-01,30-39,2330.0,0.0020296556205780946
2021-10-01,40-49,2204.0,0.001463580486301843
2021-10-01,50-59,1660.0,0.0010325148890512992
2021-10-01,60-69,576.0,0.00048176365645232925
2021-10-01,70-79,193.0,0.0001952966890633854
2021-10-01,80-89,106.0,0.00017264940281223073
2021-10-01,90+,18.0,0.0001871452038843027
2021-10-02,12-19,1333.0,0.001730804687844895
2021-10-02,20-29,1562.0,0.001570044910119452
2021-10-02,30-39,1971.0,0.001716931857579152
2021-10-02,40-49,1894.0,0.001257722976885522
2021-10-02,50-59,1583.0,0.0009846211261254256
2021-10-02,60-69,461.0,0.0003855782042092427
2021-10-02,70-79,133.0,0.00013458269246336923
2021-10-02,80-89,64.0,0.00010424114886776196
2021-10-02,90+,5.0,5.198477885675074e-05
2021-10-03,12-19,803.0,0.001042637782700263
2021-10-03,20-29,878.0,0.000882522042948066
2021-10-03,30-39,1162.0,0.001012214519790449
2021-10-03,40-49,1133.0,0.0007523759940925535
2021-10-03,50-59,919.0,0.0005716151705049059
2021-10-03,60-69,258.0,0.00021578997111927246
2021-10-03,70-79,83.0,8.398769529668906e-05
2021-10-03,80-89,32.0,5.2120574433880985e-05
2021-10-03,90+,5.0,5.198477885675074e-05
2021-10-04,12-19,941.0,0.0012218208636624501
2021-10-04,20-29,1575.0,0.001583111865197271
2021-10-04,30-39,1771.0,0.001542712491005925
2021-10-04,40-49,1602.0,0.0010638184841449874
2021-10-04,50-59,1247.0,0.0007756301606307049
2021-10-04,60-69,460.0,0.00038474180897234627
2021-10-04,70-79,173.0,0.00017505869019671336
2021-10-04,80-89,71.0,0.00011564252452517343
2021-10-04,90+,21.0,0.0002183360711983531
2021-10-05,12-19,863.0,0.0011205434700751271
2021-10-05,20-29,1529.0,0.0015368749472296046
2021-10-05,30-39,1710.0,0.0014895755842010909
2021-10-05,40-49,1585.0,0.001052529523951189
2021-10-05,50-59,1181.0,0.000734578363837099
2021-10-05,60-69,447.0,0.000373868670892693
2021-10-05,70-79,175.0,0.00017708249008338057
2021-10-05,80-89,60.0,9.772607706352683e-05
2021-10-05,90+,18.0,0.0001871452038843027
2021-10-06,12-19,754.0,0.0009790148046774573
2021-10-06,20-29,1552.0,0.0015599934062134379
2021-10-06,30-39,1729.0,0.0015061264240255475
2021-10-06,40-49,1620.0,0.0010757715008207738
2021-10-06,50-59,1173.0,0.0007296023884681771
2021-10-06,60-69,440.0,0.0003680139042344182
2021-10-06,70-79,174.0,0.00017607059014004695
2021-10-06,80-89,70.0,0.00011401375657411463
2021-10-06,90+,29.0,0.00030151171736915433
2021-10-07,12-19,822.0,0.0010673079170356366
2021-10-07,20-29,1572.0,0.0015800964140254667
2021-10-07,30-39,1777.0,0.0015479390720031221
2021-10-07,40-49,1700.0,0.0011288960193798245
2021-10-07,50-59,1275.0,0.0007930460744219316
2021-10-07,60-69,427.0,0.0003571407661547649
2021-10-07,70-79,179.0,0.00018113008985671495
2021-10-07,80-89,121.0,0.00019708092207811246
2021-10-07,90+,23.0,0.00023912998274105342
2021-10-08,12-19,894.0,0.0011607947418854733
2021-10-08,20-29,1420.0,0.0014273135546540474
2021-10-08,30-39,1758.0,0.0015313882321786655
2021-10-08,40-49,1598.0,0.0010611622582170348
2021-10-08,50-59,1275.0,0.0007930460744219316
2021-10-08,60-69,435.0,0.00036383192804993617
2021-10-08,70-79,160.0,0.00016190399093337653
2021-10-08,80-89,94.0,0.00015310418739952538
2021-10-08,90+,15.0,0.00015595433657025222
2021-10-09,12-19,959.0,0.0012451925698749094
2021-10-09,20-29,1102.0,0.0011076757304427887
2021-10-09,30-39,1566.0,0.0013641376402683675
2021-10-09,40-49,1455.0,0.000966202181292732
2021-10-09,50-59,1128.0,0.0007016125270179913
2021-10-09,60-69,421.0,0.00035212239473338645
2021-10-09,70-79,104.0,0.00010523759410669473
2021-10-09,80-89,47.0,7.655209369976269e-05
2021-10-09,90+,8.0,8.31756461708012e-05
2021-10-10,12-19,414.0,0.0005375492428865616
2021-10-10,20-29,496.0,0.0004985545937383151
2021-10-10,30-39,658.0,0.0005731817160259169
2021-10-10,40-49,666.0,0.0004422616170040959
2021-10-10,50-59,508.0,0.00031597443592654216
2021-10-10,60-69,154.0,0.00012880486648204637
2021-10-10,70-79,46.0,4.654739739334574e-05
2021-10-10,80-89,25.0,4.0719198776469515e-05
2021-10-10,90+,2.0,2.07939115427003e-05
2021-10-11,12-19,944.0,0.0012257161480311934
2021-10-11,20-29,1414.0,0.0014212826523104386
2021-10-11,30-39,1614.0,0.0014059502882459419
2021-10-11,40-49,1459.0,0.0009688584072206846
