id,Delta,R0,alpha,gamma,i0_q,r,r0_q,start_week_delta,t_alpha_delta
9189,45.0,1.4517896285654024,-8.341504818765104,-1.5733429345426455,0.0026158753229479775,1.2606298430824752,0.2956138257914916,6.0,13.0
9190,55.0,1.270453165661168,-5.908997743487914,0.2757793158578894,0.004500378470111802,1.406600443781995,0.22157309743681558,5.0,20.0
9191,46.0,1.186656248721998,-8.326011873516656,-4.6269722086498195,0.0025397329262793326,1.3707661930888764,0.1445343058452315,6.0,29.0
9192,61.0,1.591084795281685,-8.544586649297557,-8.69311033471042,0.003685340438551096,1.02691061715118,0.3553362905076777,5.0,42.0
9193,52.0,1.534275076648093,-6.027863399397507,-4.049964943974131,0.002911911502561024,1.2756636855613193,0.3699464616955443,7.0,0.0
9194,60.0,1.4186424468523575,-3.331616635919085,-0.36045506289611606,0.0036533317336130567,1.2935357568897936,0.29276921435190606,5.0,35.0
9195,40.0,1.6567306193279205,2.246030311730708,-2.0827340455696586,0.0016552784280375345,1.3601333162082243,0.3731190107709958,5.0,0.0
9196,50.0,1.6389220361233272,1.1251070021152285,-2.701049050471623,0.002644206295598321,1.4836478689013086,0.3763719106344798,6.0,23.0
9197,40.0,1.2587457828650694,-1.882356596762439,-5.016875578439371,0.003971879926498596,1.32728721354242,0.20162128067039992,7.0,36.0
9198,54.0,1.1589053921881347,-7.770232500842359,-3.9370843935426967,0.0040445351302324725,1.4855339951816067,0.15349206652443556,6.0,21.0
9199,54.0,1.627016926215982,-8.49871781764717,-8.387192227650145,0.0017142521572332042,1.4222770972508216,0.3767260939799828,6.0,29.0
9200,62.0,1.594770417103286,-6.957788712977719,-3.6716338607517316,0.003001983299317479,1.1192261801109655,0.35903380789529205,5.0,10.0
9201,55.0,1.2893286643588788,0.20362061292922634,-3.0852563551211043,0.00331949939434738,1.4399919148256415,0.24419356525659766,7.0,13.0
9202,56.0,1.4225205202352584,-4.461216029494975,-4.838075965109987,0.0030868760364026965,1.447570006089794,0.28686025533654236,5.0,12.0
9203,62.0,1.2334088153247014,-1.0381660228855392,-5.289827053647737,0.0022969607610912623,1.47936829600752,0.20355342674710947,6.0,35.0
9204,50.0,1.2373200068811894,-0.8459336400809729,-2.6263437828853076,0.0039377189496415214,1.3087633666588354,0.2359334288657777,7.0,34.0
9205,59.0,1.3422466817997987,-1.4331298032831574,-2.119656603201794,0.00412595417517264,1.1580526108546354,0.2868894868002924,7.0,21.0
