id,Delta,R0,i0_q,r0_q,start_week_delta,t_alpha_delta
9094,52.0,1.2458572283252274,0.00382121145969552,0.2190478293916536,7.0,11.0
9095,44.0,1.41325625794771,0.002464945549919819,0.2928624082824046,7.0,39.0
9096,60.0,1.3432689811049012,0.0025279343574904777,0.28662959353827816,6.0,22.0
9097,50.0,1.2741445486051117,0.004219735343487063,0.2503343779262779,7.0,8.0
9098,55.0,1.1354691674479056,0.004128486727403756,0.15514615439044357,5.0,6.0
9099,53.0,1.2426716025747935,0.004739818222545624,0.219591958206938,7.0,37.0
9100,44.0,1.3575388738343337,0.0047022073948289455,0.2787144619700144,7.0,11.0
9101,59.0,1.3894427001037328,0.004502007951198615,0.30398334509987723,7.0,0.0
9102,60.0,1.4079227999710398,0.0023377826203465207,0.286215490314299,4.0,7.0
9103,44.0,1.1616554551956706,0.00247334664716831,0.14368612586136525,6.0,38.0
9104,59.0,1.567053156051925,0.0031566181512509978,0.3609813084763281,7.0,26.0
9105,53.0,1.468796658834151,0.0026077860665451318,0.34460009223638294,7.0,11.0
9106,50.0,1.630573746954566,0.0020734881441313905,0.3619125887689948,6.0,32.0
9107,62.0,1.3847479448756406,0.0029224913163964205,0.2833690726990197,7.0,18.0
9108,61.0,1.4857116526143808,0.0018182523799140102,0.3073174050590616,2.0,13.0
9109,44.0,1.2750002003849537,0.0032857361576475895,0.24225496582546152,7.0,38.0
9110,51.0,1.3042237295527892,0.002686038055240798,0.24422903919094605,7.0,8.0
9111,38.0,1.148519714560884,0.003243784356964882,0.11133165533039381,7.0,17.0
9112,60.0,1.4209268314847256,0.0024918295248929196,0.27016556985362983,6.0,30.0
9113,60.0,1.1311099019621154,0.0042875657245724265,0.13349986964508917,5.0,6.0
9114,54.0,1.305749916329888,0.005302437622312027,0.2556401231435921,6.0,24.0
9115,48.0,1.2820356260287267,0.004178901208804667,0.26272698430105174,7.0,0.0
9116,52.0,1.371439491527698,0.00283039456005995,0.24531232404839146,6.0,40.0
9117,41.0,1.353760602512165,0.004360568463863868,0.2892625609729117,7.0,1.0
9118,39.0,1.6524607949162184,0.003610011077821183,0.3776781704448289,7.0,24.0
9119,57.0,1.225509666414768,0.003121684865890233,0.20113865862495756,5.0,19.0
9120,50.0,1.237372632409463,0.00367997781382989,0.18868752984374212,7.0,34.0
9121,61.0,1.3117672697919,0.0026917991032058977,0.23548679703948153,5.0,42.0
9122,61.0,1.4715151589276612,0.0043103242034304885,0.3407510396273769,5.0,7.0
9123,54.0,1.6428649310584431,0.0027653219808737427,0.37246721037287844,7.0,28.0
9124,53.0,1.4795943539342389,0.0018845591117777074,0.3163481179337374,5.0,29.0
9125,56.0,1.6682998529492146,0.0025350897293721117,0.3700820290242935,5.0,4.0
9126,54.0,1.1055148332576592,0.004730699777447986,0.1589535371619982,7.0,0.0
9127,62.0,1.3765087497663484,0.004179365587986331,0.3127830450720505,5.0,21.0
9128,57.0,1.3361197521091337,0.0027499238683108347,0.2407192272978297,4.0,12.0
9129,57.0,1.4784638800320036,0.00359155879975283,0.3363316772602358,5.0,30.0
9130,48.0,1.2404873109580232,0.004363614936457293,0.22629771402156323,6.0,20.0
9131,62.0,1.460053842838389,0.0022413113156638242,0.2927455463278806,6.0,29.0
9132,63.0,1.291753221919165,0.0037140022476982257,0.2462797787589846,5.0,6.0
9133,58.0,1.398785722296726,0.0044641069800050856,0.3125730816734535,6.0,13.0
9134,59.0,1.508234881329054,0.003496500284045264,0.36011782432211953,7.0,20.0
9135,50.0,1.2647720659496766,0.004451377788984357,0.23364153917673608,7.0,42.0
9136,52.0,1.4128640651716917,0.003446607203129732,0.308816205697384,5.0,25.0
9137,54.0,1.4844574793445044,0.0032545840413575958,0.3306262677145952,7.0,19.0
9138,51.0,1.2774313670452788,0.004298582454887744,0.26001360364795534,7.0,34.0
9139,59.0,1.1995585349956948,0.0026558258519380003,0.16489647500215057,6.0,39.0
9140,39.0,1.5544242384448685,0.002138360797994206,0.3291454483478173,7.0,34.0
9141,62.0,1.2714325910639726,0.0031579394815446048,0.22110016795756393,4.0,1.0
9142,61.0,1.3733403052062672,0.0025621519171756097,0.25514856079997855,4.0,24.0
9143,47.0,1.1913803491399388,0.002168061140073681,0.18345921845085528,7.0,12.0
9144,41.0,1.1994940052780092,0.0022094678228428114,0.14829900406818836,6.0,16.0
9145,59.0,1.4481715407182159,0.0025302365219699043,0.33157498961986354,7.0,42.0
9146,59.0,1.3910110134888922,0.0036558039784586127,0.29688873157203743,5.0,16.0
9147,60.0,1.2217346810966816,0.004071232069225425,0.18177545951909851,6.0,18.0
9148,58.0,1.3269499434050194,0.0032341414612216575,0.2672820982757768,4.0,6.0
9149,56.0,1.1854456405756255,0.0030628846310972583,0.1499833590743519,6.0,23.0
9150,61.0,1.2118796619110854,0.003426006113466933,0.21160415855971454,6.0,26.0
9151,60.0,1.3627809817608088,0.0030654009857691788,0.25430193127904993,4.0,23.0
9152,44.0,1.5256705636169963,0.0035626624167085738,0.35351208002434764,7.0,30.0
9153,50.0,1.4236769841607733,0.0023241886419609935,0.29340795639293343,7.0,17.0
9154,53.0,1.2629338621231434,0.004031900254076472,0.2667528350329994,7.0,13.0
9155,54.0,1.3789696261440287,0.0032080404206481063,0.2851160290750011,6.0,41.0
9156,59.0,1.1662694808820981,0.003198842206948481,0.13926308640268048,7.0,15.0
9157,62.0,1.4633317626312188,0.004165651486195758,0.3392941096672756,5.0,31.0
9158,57.0,1.2185804118064936,0.0022136471566929048,0.1695421620524649,6.0,11.0
9159,55.0,1.4206903582619783,0.0030763460470273284,0.2865971325422817,5.0,36.0
9160,49.0,1.3431470829436194,0.0019407745155208336,0.2568801871435152,6.0,3.0
9161,45.0,1.4041006454681935,0.0027719108749678653,0.2899371682121134,7.0,9.0
9162,54.0,1.3611460233913306,0.0023352458012192963,0.29482859910994097,6.0,14.0
9163,52.0,1.3809799864368095,0.004212832136798183,0.26853525354497787,7.0,14.0
9164,57.0,1.4281549446206354,0.0028927398982754866,0.3076126197845981,7.0,22.0
9165,50.0,1.5290437309926497,0.0033247672015460214,0.35198522412285654,7.0,0.0
9166,47.0,1.4130126149915518,0.0038631792228573797,0.29842879143607404,5.0,25.0
9167,61.0,1.504911898319704,0.0020104525036188496,0.3168218795196203,6.0,25.0
9168,44.0,1.1513337038760374,0.003142469159230511,0.16973490535435465,7.0,16.0
9169,56.0,1.3628837085963967,0.003050603051248608,0.2858183081042744,5.0,30.0
9170,50.0,1.6226424061081817,0.0016933382031913437,0.3682159613335038,7.0,34.0
9171,43.0,1.4778326719771884,0.0028647569448656722,0.33041326798007015,7.0,24.0
9172,40.0,1.3322329356362124,0.0037088731898236296,0.25784654914806315,6.0,8.0
9173,61.0,1.4926073775845439,0.001643991238763927,0.308372531185416,4.0,33.0
9174,52.0,1.2270570090551436,0.0027289690027209323,0.16215494071253514,6.0,37.0
9175,53.0,1.2074986231539082,0.0028170110781707163,0.20046980717528526,7.0,37.0
9176,61.0,1.2125237829795383,0.0038208639834991483,0.1869326418231474,5.0,7.0
9177,60.0,1.418265745010967,0.004214871473060846,0.2930232928392474,5.0,2.0
9178,56.0,1.1675691802565153,0.0021695642023138386,0.13628143136137982,7.0,35.0
9179,45.0,1.275268305303512,0.0028660894276640904,0.2177790332017479,7.0,5.0
9180,32.0,1.6193638689296557,0.0017880943923996432,0.35178492796175664,7.0,9.0
9181,59.0,1.3809074687632301,0.0029213489537069917,0.28350637591571054,5.0,12.0
9182,38.0,1.4734024736452884,0.0023620594800038905,0.30346790192815176,7.0,21.0
9183,59.0,1.1316121717637613,0.0026617794031665986,0.11268890382306501,4.0,29.0
9184,50.0,1.5206312219217974,0.003172846211600162,0.32672239331522707,6.0,18.0
9185,36.0,1.4589866244536576,0.002340832160451889,0.2999551636374598,7.0,25.0
9186,46.0,1.5572136737464382,0.002666186043123552,0.3552446894119586,7.0,12.0
9187,60.0,1.5353937594077185,0.003549423380908512,0.37320905775953317,5.0,10.0
9188,41.0,1.2240126500564557,0.0023986805547758505,0.17664379741580016,6.0,6.0
9189,63.0,1.5169908156362217,0.0034571410335750854,0.34574352049631935,3.0,4.0
9190,57.0,1.0847533957175124,0.004328581335542849,0.11545009769705819,6.0,3.0
9191,51.0,1.4909238063207657,0.003680497320110126,0.32158978091562146,7.0,6.0
9192,41.0,1.1978440604929188,0.0031401276293929023,0.17372108405219244,7.0,26.0
9193,57.0,1.5697047520422842,0.003965076845013075,0.36499128186974056,6.0,31.0
9194,58.0,1.1271614314972656,0.0026630046610476655,0.12191623079019749,5.0,40.0
9195,51.0,1.243734371791741,0.003187718036646986,0.2202775881268161,7.0,2.0
9196,56.0,1.2023120329402193,0.003597679876706092,0.19523033717026117,6.0,28.0
9197,54.0,1.3593306991790366,0.0042957685960137056,0.3133298574331428,7.0,23.0
9198,62.0,1.4478938721968342,0.003484334286285687,0.30665877707401057,6.0,28.0
9199,54.0,1.495743176995936,0.0033530176859230595,0.33294413116341304,6.0,26.0
9200,44.0,1.4483947116167244,0.0034352387965327687,0.30958460485385586,7.0,31.0
9201,60.0,1.3966449620038435,0.0035496681516838076,0.31948476356000927,6.0,6.0
9202,57.0,1.5104996497521435,0.003362636999048204,0.3534976429538557,5.0,42.0
9203,54.0,1.557539961699267,0.0023811898218943583,0.3615931829842306,7.0,22.0
9204,50.0,1.4239524262172916,0.00328912261353591,0.28931658870832816,6.0,4.0
9205,40.0,1.4358470308854312,0.0034297608851969964,0.29585508751017525,7.0,12.0
9206,46.0,1.165973711964879,0.002806064383069639,0.148412787041512,7.0,24.0
9207,60.0,1.5983846012040543,0.003928035984253875,0.3777320572447371,5.0,30.0
9208,50.0,1.673725740326293,0.0033231093952449,0.39568111901943437,7.0,19.0
9209,48.0,1.4641543709893563,0.004921951194491684,0.34143266980011644,7.0,14.0
9210,49.0,1.3828136628109826,0.0034798858457809174,0.2713796505040433,7.0,33.0
9211,48.0,1.4889300673710262,0.00505911525532423,0.36675133047553127,7.0,0.0
9212,60.0,1.262170925332288,0.0034874275078537412,0.21800523383549805,4.0,21.0
9213,62.0,1.279393171715345,0.0033331176145042813,0.24067685220704177,7.0,14.0
9214,56.0,1.4337269316183423,0.002171221076166551,0.3016013589838929,6.0,18.0
9215,44.0,1.290127622885187,0.0021245617223036857,0.21310820794434948,7.0,15.0
9216,44.0,1.186391621271226,0.0018301061271782102,0.14391704127276173,5.0,28.0
9217,48.0,1.5054723035085833,0.0016555253063238792,0.31080770295584137,7.0,33.0
9218,61.0,1.3784253185875217,0.0025216081070777397,0.2693767814700824,7.0,21.0
9219,54.0,1.2363621123312252,0.0032552524242120337,0.19137545641166734,7.0,27.0
9220,42.0,1.1973438055430774,0.002518802506012846,0.14151042519127482,5.0,38.0
9221,51.0,1.2379379336689404,0.0031749658304342666,0.199390274303513,5.0,17.0
9222,52.0,1.2861860926584696,0.0042319947960065525,0.22908187252754925,7.0,9.0
9223,44.0,1.4237904217965491,0.0021494977827512377,0.281111162900108,7.0,9.0
9224,38.0,1.5436851591709457,0.0035024703344997813,0.34465878172186265,7.0,9.0
9225,53.0,1.1232634870015707,0.002800902421129718,0.11906505878326168,6.0,7.0
9226,54.0,1.5663424481095491,0.0025922250633217286,0.35011425707096067,7.0,21.0
9227,52.0,1.2805112904353835,0.0027358728748259125,0.22468273827342988,5.0,2.0
9228,54.0,1.167339064960563,0.004736744985057011,0.17244624862853464,7.0,24.0
9229,55.0,1.4473092380167771,0.0031564309500887585,0.28798210760955156,6.0,2.0
9230,55.0,1.4208583722115498,0.00307911811465456,0.3084850116652791,5.0,13.0
9231,41.0,1.38229054494007,0.005129404514030446,0.2964193775427881,7.0,16.0
9232,62.0,1.4749249303162302,0.003575034910460376,0.34085042959625267,5.0,41.0
9233,55.0,1.3566878618044353,0.004067761027527776,0.28397273926151057,7.0,17.0
9234,42.0,1.33054854530747,0.0038771507959718945,0.26156130622554463,7.0,26.0
9235,51.0,1.5526229794470754,0.0017447425199273755,0.34012786435552167,5.0,34.0
9236,60.0,1.4773455341110233,0.0021104615283971096,0.3057128129879583,4.0,33.0
9237,45.0,1.483608950635497,0.003736824334113764,0.32039509527133997,7.0,25.0
9238,60.0,1.4719554924395375,0.00380217458610716,0.32393834710748187,5.0,29.0
9239,55.0,1.2507764897573415,0.0025569112782269834,0.21396819971545694,6.0,37.0
9240,42.0,1.3727144342697257,0.0025656983468095407,0.27451334210391193,7.0,4.0
9241,59.0,1.1524750871853144,0.0025103503840620653,0.1716631143470908,7.0,19.0
9242,63.0,1.5657884712551293,0.0022986976155895907,0.3587407317733532,5.0,8.0
9243,58.0,1.0976013228882322,0.00317166252124371,0.11388634794754764,7.0,5.0
9244,39.0,1.5846586368646673,0.0020607514215340034,0.36108978073391224,7.0,22.0
9245,59.0,1.5265394948795137,0.003378030430138205,0.37536749032326616,7.0,31.0
9246,45.0,1.473976275435526,0.003233889606722989,0.34849818149972744,7.0,21.0
9247,48.0,1.364248220332221,0.0021070327985956813,0.2486312945354455,6.0,3.0
9248,54.0,1.415815694531351,0.002040878754969787,0.3015788633339431,7.0,2.0
9249,57.0,1.5872593331465046,0.0028617570615415253,0.38752223875297237,5.0,3.0
9250,57.0,1.4582483559462271,0.0022161577354500254,0.30408747368065236,5.0,15.0
9251,56.0,1.178308404743287,0.0018752744318966611,0.14056567821677418,6.0,34.0
9252,50.0,1.3311646852607633,0.004983796252927041,0.2723802740999685,5.0,28.0
9253,47.0,1.5245917721557438,0.0021044924102679215,0.33552393014968135,7.0,15.0
9254,61.0,1.171046181538024,0.002832733012885033,0.15481067071696017,7.0,7.0
9255,60.0,1.152188056772399,0.004166083825678742,0.15379646619301288,7.0,29.0
9256,57.0,1.3409844310870709,0.004341180605284072,0.2980280269374677,6.0,33.0
9257,62.0,1.2640661093469636,0.003019899216729693,0.19984005598944643,5.0,20.0
9258,53.0,1.2100435031389012,0.003258624541561669,0.1881935676170265,5.0,17.0
9259,48.0,1.1671182509830818,0.003547296640977783,0.15459141988477487,7.0,33.0
9260,59.0,1.2185597069681993,0.0028396535613110785,0.185596409772755,7.0,34.0
9261,60.0,1.3893586333460664,0.002602534239363322,0.27715469497071227,5.0,6.0
9262,54.0,1.3124706578104695,0.003328500917536813,0.2484835062900712,6.0,37.0
9263,41.0,1.3035781462422544,0.00411571428041333,0.24610819355308272,7.0,28.0
9264,49.0,1.4330626227418497,0.0035496259297449376,0.2980344663587405,5.0,41.0
9265,50.0,1.2026083149140818,0.0029946191283006006,0.15109600494888306,5.0,8.0
9266,48.0,1.3398892272084815,0.002002254197209931,0.2690706547396566,7.0,34.0
9267,59.0,1.4014947782106977,0.0026698150967062067,0.3121821968621116,7.0,21.0
9268,54.0,1.40881359297983,0.0019416743192089438,0.2854679263607825,5.0,23.0
9269,53.0,1.6211864032742382,0.002002084907684991,0.356090561407936,5.0,20.0
9270,51.0,1.262572646238509,0.003118424263615826,0.19345413232826347,4.0,36.0
9271,54.0,1.4356208694546746,0.0023402245757693473,0.31573717157131026,6.0,18.0
9272,57.0,1.5428600835130966,0.004317941446617174,0.3603130981642231,5.0,22.0
9273,50.0,1.155360140381208,0.003161062567581546,0.16480341957852088,7.0,14.0
9274,60.0,1.6149126791776582,0.004328517899787179,0.39592662455012756,6.0,22.0
9275,61.0,1.4144142213000017,0.0035159194827139644,0.30745683984801686,7.0,6.0
9276,57.0,1.3463408403244068,0.0025195267880740837,0.27729504468378224,6.0,41.0
9277,60.0,1.151543566949388,0.003360035520073768,0.13959016623204462,7.0,12.0
9278,50.0,1.3494939898109912,0.002820266566906514,0.24065954730084002,6.0,27.0
9279,54.0,1.148438815404809,0.0038168810300550017,0.14319778257205,7.0,5.0
9280,54.0,1.1734846017608611,0.0035625725455921665,0.1370367699070341,4.0,36.0
9281,59.0,1.1963306828336222,0.0029593142327031204,0.1470279201187228,5.0,35.0
9282,39.0,1.5276367913143014,0.0028896418058159587,0.3257699601006221,7.0,30.0
9283,50.0,1.376144253704054,0.0030247642522782067,0.25445587565664135,4.0,26.0
9284,61.0,1.4516447700222859,0.002763392425233436,0.318373434939233,7.0,0.0
9285,54.0,1.3168253361645004,0.0036990991885659666,0.23350172614068754,7.0,11.0
9286,59.0,1.5731078604034259,0.0019356510590197485,0.34006035618514757,5.0,22.0
9287,48.0,1.1763349815505577,0.0037797412070795133,0.1843903018290446,7.0,41.0
9288,62.0,1.1290106097952477,0.0020772889116100067,0.13419905072018734,5.0,31.0
9289,50.0,1.40915554824938,0.002414554720071225,0.29477383462548556,6.0,20.0
9290,60.0,1.398151317030224,0.0038544819702654312,0.28584071751029844,3.0,30.0
9291,60.0,1.3799535095870865,0.0034871270575144633,0.29357377397236056,4.0,3.0
9292,54.0,1.334775661991088,0.003054072628807605,0.2841583927587558,6.0,41.0
9293,60.0,1.397380439141507,0.0032848957635643198,0.2826630306433531,5.0,15.0
9294,55.0,1.5240779447887478,0.004383317442623145,0.37839601539462997,7.0,26.0
9295,63.0,1.4812800947211096,0.0029084209841044417,0.32748772359867045,6.0,22.0
9296,61.0,1.5802030729600423,0.002854694050211656,0.344114582011816,5.0,5.0
9297,58.0,1.1191217878047515,0.003863778970484615,0.13341451714964186,7.0,36.0
9298,42.0,1.2614479541947636,0.003014221593545775,0.23102950481663,7.0,5.0
9299,49.0,1.6099314285339097,0.0022530917920011973,0.36575382953538726,6.0,12.0
9300,32.0,1.3391194139568772,0.0016279210684008465,0.23271037129163105,7.0,17.0
9301,57.0,1.395051337244852,0.003473749652454292,0.29436667482857637,7.0,34.0
9302,60.0,1.1200082173554953,0.0035321764875231084,0.16828302088284167,7.0,10.0
9303,54.0,1.1733215345820118,0.0028283155965414565,0.16616855100658715,6.0,30.0
9304,39.0,1.2598446995233494,0.002073594870381837,0.19806848949521827,6.0,35.0
9305,52.0,1.3419495194108053,0.003767977435418678,0.25566704795034184,5.0,11.0
9306,63.0,1.2480222275597177,0.0034618307983135203,0.2299043344958869,7.0,1.0
9307,50.0,1.160259709444572,0.0037714064112310906,0.15068538670393292,6.0,11.0
9308,54.0,1.5753645129655616,0.002889376041888544,0.3766709980795119,6.0,31.0
9309,62.0,1.4008967619936787,0.0048091290041321275,0.3234791414325959,5.0,12.0
9310,61.0,1.2734192306900969,0.0024446149093978902,0.20675944949013372,5.0,38.0
9311,60.0,1.3903190130393923,0.0043041536608396875,0.3297387899377584,7.0,26.0
9312,60.0,1.5224736432412076,0.003230709761485976,0.3723544577357576,6.0,13.0
9313,51.0,1.1740065116762386,0.002563607850184242,0.16592895360180882,6.0,35.0
9314,61.0,1.4846896107162906,0.0026035866991273218,0.3283472498898575,5.0,15.0
9315,60.0,1.240357022540198,0.001561912546386936,0.1749308791002554,5.0,20.0
9316,51.0,1.585413438339462,0.0026178659659267345,0.36455481664924455,7.0,2.0
9317,44.0,1.1427170759261167,0.0024831029511553126,0.10100962728526225,7.0,15.0
9318,63.0,1.315498161150798,0.0031273557910883416,0.250525466158065,7.0,18.0
9319,46.0,1.3367117970967013,0.003763052101348907,0.2723660897008469,7.0,11.0
9320,40.0,1.4296972316035914,0.003693445620890502,0.2927985930186233,7.0,8.0
9321,53.0,1.1939546453290117,0.004096310407491265,0.20128997384226827,7.0,40.0
9322,40.0,1.2186789931192912,0.0022267065887830967,0.16047163572994005,7.0,42.0
9323,48.0,1.059558987786246,0.004232664919144932,0.12455069664873933,7.0,15.0
9324,41.0,1.4234799392125668,0.004853857047011083,0.33184200472860115,7.0,31.0
9325,50.0,1.4859972747192172,0.003707299715422079,0.3256188955602638,5.0,34.0
9326,58.0,1.265300880141918,0.0018240656000293924,0.20056588085158708,5.0,21.0
9327,27.0,1.1893713962968013,0.0020668455801757394,0.14108184530516954,7.0,5.0
9328,45.0,1.2004438778793696,0.002740594326905438,0.18345881560309416,7.0,4.0
9329,43.0,1.2541224479632946,0.0035877007508115506,0.2284389264949493,7.0,24.0
9330,61.0,1.4437434455430072,0.004055270862122273,0.29663567820182435,5.0,35.0
9331,54.0,1.4645885976740916,0.001920417648621932,0.2872918301422766,5.0,11.0
9332,50.0,1.4551952746922578,0.002290567956482285,0.3234221952091786,7.0,40.0
9333,45.0,1.457611293945485,0.003106066948832145,0.3056879074825156,7.0,0.0
9334,44.0,1.6517737435035482,0.002623545112192259,0.3732871484621187,6.0,32.0
9335,57.0,1.3859659383932628,0.001959031555063892,0.2729498915699327,4.0,21.0
9336,50.0,1.2002690244930776,0.0020546328943374854,0.16113465395867854,6.0,40.0
9337,62.0,1.1323188630850787,0.0016174894755272488,0.11562448541826688,5.0,33.0
9338,56.0,1.5233992805827303,0.0023170375969802327,0.3350223373107323,7.0,22.0
9339,62.0,1.1314929519961943,0.0038159086609853283,0.1561000289518031,6.0,1.0
9340,60.0,1.4065029146392631,0.0027460036400713027,0.28394327803340064,5.0,8.0
9341,61.0,1.3169993058349274,0.004597310922774795,0.26127708902845836,6.0,38.0
9342,52.0,1.5245896359038285,0.0015199851632577534,0.32437264415651346,4.0,30.0
9343,44.0,1.3272356058429953,0.001859028273404213,0.22359470535426,5.0,9.0
9344,60.0,1.521399760666941,0.0036692598669963578,0.3523710144056007,5.0,2.0
9345,50.0,1.2982241127673035,0.0026118785980897186,0.22329797136124763,6.0,31.0
9346,48.0,1.4136874842603462,0.0038542543249969973,0.31986821209836225,7.0,24.0
9347,52.0,1.5529376059915534,0.003196197920713985,0.3830284383163973,7.0,5.0
9348,50.0,1.1936218984048368,0.0028577806036992662,0.17587692896617607,6.0,5.0
9349,62.0,1.383403847776574,0.0027986828045652124,0.2649561681583776,6.0,26.0
9350,62.0,1.1064672791899197,0.003239978968920066,0.12923215311902086,6.0,30.0
9351,61.0,1.28765328093119,0.003990124906067619,0.23427021331541908,4.0,37.0
9352,60.0,1.1294630526544995,0.0025593615192818775,0.11849375804044468,6.0,41.0
9353,50.0,1.6503218617591937,0.002476682267462321,0.3764186993458199,6.0,40.0
9354,47.0,1.4601542678007673,0.003443882017239822,0.30971401685388683,7.0,6.0
9355,58.0,1.168313019294834,0.0032110336725172024,0.13331498569824507,6.0,8.0
9356,50.0,1.2655046045507314,0.002818356522506478,0.1930670215753838,7.0,7.0
9357,63.0,1.2762497251890332,0.0031949757427970544,0.22849238439066907,3.0,16.0
9358,51.0,1.6121638556742492,0.0024808861136700836,0.3687910305263848,5.0,29.0
9359,57.0,1.3647047272462292,0.0024609283111182052,0.2911538175711729,6.0,18.0
9360,60.0,1.391359088073642,0.0023541551360086637,0.2768283104577355,7.0,21.0
9361,46.0,1.3004364826385082,0.0025172168405488493,0.2653257863847859,7.0,33.0
9362,51.0,1.2245472998297944,0.0018488439859834034,0.17954673314081993,5.0,21.0
9363,59.0,1.347699760160708,0.003556313888558294,0.2774925482820144,6.0,21.0
9364,54.0,1.521030943229361,0.0034557352279253554,0.33650659762928836,6.0,16.0
9365,52.0,1.540323376563195,0.0021137355353026094,0.3262749188090017,6.0,14.0
9366,45.0,1.157881508409618,0.002334574843558589,0.12389002473020204,7.0,24.0
9367,53.0,1.3775547439498321,0.002354447544517429,0.27042301158626303,5.0,6.0
9368,61.0,1.189275197528924,0.002662164656112902,0.19530726815133587,5.0,35.0
9369,51.0,1.1710947177637634,0.0035005631003920132,0.1415912060882106,5.0,16.0
9370,51.0,1.2057497216259228,0.0023657398039261444,0.17200367614941312,5.0,14.0
9371,60.0,1.4527231351698107,0.0027818015540919104,0.31796001365883664,7.0,25.0
9372,58.0,1.5829078366808493,0.002622215359060687,0.3789227303115996,6.0,3.0
9373,45.0,1.4916909602663408,0.001870768978442387,0.3172282629647887,6.0,26.0
9374,60.0,1.258273207644924,0.0037873839768827232,0.21217049963167994,6.0,34.0
9375,59.0,1.4819729977075005,0.0020846651699786664,0.2932278159003409,6.0,27.0
9376,60.0,1.378978253187753,0.0035424206513687095,0.3083903107240485,6.0,16.0
9377,54.0,1.475692396436091,0.001920559249538825,0.3191508033986651,7.0,18.0
9378,50.0,1.5108692573368627,0.0035676886532627437,0.34667243588140245,7.0,1.0
9379,59.0,1.3588518038760158,0.002240627906626285,0.26253478377575273,7.0,39.0
9380,39.0,1.3289176334619577,0.00295640560868773,0.2350503251731645,7.0,27.0
9381,54.0,1.5434336951141836,0.0024504034908101996,0.34287837678970146,7.0,31.0
9382,53.0,1.273739242196434,0.004220655797889289,0.21529429068707678,6.0,34.0
9383,63.0,1.148439771723785,0.0019993267396343955,0.12423621420160101,5.0,17.0
9384,52.0,1.4450692617294438,0.003288931081690758,0.30841865141593117,5.0,20.0
9385,52.0,1.241020997281986,0.002048803822225928,0.1874708025962124,4.0,35.0
9386,61.0,1.2564949598248176,0.0028815818390579336,0.21874891667237423,6.0,15.0
9387,48.0,1.6105127188561903,0.003575079953450787,0.3797819362711195,6.0,42.0
9388,63.0,1.321551783591163,0.0034753444789371803,0.24897287298188284,5.0,3.0
9389,60.0,1.2135616949428032,0.00393826612857866,0.19077017815742753,7.0,22.0
9390,51.0,1.4388822243859374,0.0033672453393858506,0.3115302349620365,7.0,12.0
9391,63.0,1.437434877342712,0.0036217950814651668,0.2961738062875968,4.0,9.0
9392,62.0,1.526650406455217,0.005192046823121504,0.381860625752849,5.0,20.0
9393,50.0,1.1878427942096574,0.003893546176026145,0.17784490151602497,7.0,11.0
9394,62.0,1.2320606974145396,0.0031952007854158916,0.2006813915290852,7.0,15.0
9395,53.0,1.1401989311699356,0.00397283004051213,0.14535985317590763,7.0,29.0
9396,46.0,1.2793063113866947,0.00476614680176465,0.2317686630476611,7.0,21.0
9397,55.0,1.5271484961764465,0.002044224865527219,0.3297284003713693,7.0,27.0
9398,55.0,1.4911972873722164,0.003090111124267376,0.34905974140061946,7.0,16.0
9399,59.0,1.3151884639914255,0.0027539208945159097,0.2492758436492546,6.0,30.0
9400,45.0,1.375737822286068,0.003991992495126513,0.308290094210177,7.0,7.0
9401,53.0,1.19398873589867,0.0030480929099725006,0.16251947738568964,6.0,39.0
9402,60.0,1.4525625344486077,0.003978721162753817,0.3241763136787572,7.0,17.0
9403,44.0,1.3157867029438644,0.0031691261535286585,0.2268238669867718,6.0,15.0
9404,52.0,1.2542186044562835,0.0020528267960728992,0.18094469513795075,6.0,39.0
9405,46.0,1.1459279722452702,0.004253820680963743,0.1686742530122305,7.0,36.0
9406,53.0,1.3590509792959748,0.0032768653955868193,0.2698884527713986,5.0,18.0
9407,58.0,1.1654547159328268,0.003518570390983165,0.1765760976705687,7.0,3.0
9408,61.0,1.5598696392834945,0.0036117584118747167,0.3541820839613203,4.0,29.0
9409,55.0,1.3685251223758526,0.0033454011330154663,0.2625845959675161,5.0,26.0
9410,42.0,1.1332666977096668,0.002825407863698589,0.11479456331576712,6.0,24.0
9411,51.0,1.3309748098540852,0.0031197484379909424,0.2415146427260125,6.0,8.0
9412,60.0,1.2550715081449317,0.0034201249290063754,0.2428220188899799,7.0,30.0
9413,41.0,1.355373815275758,0.002951061572635514,0.24497672997644837,6.0,9.0
9414,41.0,1.5118254457782647,0.0037185972277974425,0.3352106003858896,6.0,38.0
9415,51.0,1.4683225886193743,0.0018966101017597148,0.30625811732366864,7.0,21.0
9416,57.0,1.5148597882913193,0.003258706671916265,0.35968239640890154,7.0,24.0
9417,50.0,1.435712558049718,0.002270017769962322,0.3092133416262092,7.0,15.0
9418,45.0,1.3133847408331476,0.0020136213996355384,0.24175677372104765,7.0,13.0
9419,51.0,1.3665766659229837,0.0034864439846112854,0.26005940797540955,7.0,17.0
9420,61.0,1.4992537551867078,0.0022163735425975435,0.31293237423970904,4.0,40.0
9421,45.0,1.533681412290717,0.0022670239764293744,0.32878711749342976,7.0,14.0
9422,40.0,1.5725118355027314,0.0016831470035584852,0.355711795292382,7.0,25.0
9423,50.0,1.245925758119725,0.003918481637814448,0.20805536156819224,7.0,27.0
